50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.917343,,,,,,,,,,,,,,,a2a53394-746b-40ab-aa02-b33bb7517cfa,2447,,"[92.9, 10.0]",3869685,65,,,,-0.63057774,,Left Foot,,,"[102.9, 2.7]",,Ground Pass,,12.381034,,,Antoine Griezmann,,,,,,2,From Throw In,Adrien Rabiot,3026.0,Left Defensive Midfield,128,France,771,['89c4861b-171e-44cd-9da2-d174e9933305'],59,,,,,,,,,,,,,,,France,771,00:20:59.332,Pass,
,,,,,,,,,,,,,,,,,,,,5.1579,,,,,,,,,,,,,,,3744293d-bda5-45c8-8310-15029237a86f,2450,,"[107.2, 3.1]",3869685,66,,,,1.429097,,Left Foot,True,,"[117.3, 73.9]",,High Pass,,71.516785,,,Randal Kolo Muani,,True,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,128,France,771,['f244385d-bfae-4c8e-b385-dab78518d244'],1,,,,,,,,,,,,,,,France,771,00:21:01.264,Pass,
,,,,,,,,,,,,,,,,,,,,1.775329,,,,,,,,,,,,,,,26b9dcdf-ae52-4b7c-9fab-687ab91fc73d,2452,,"[117.3, 73.9]",3869685,66,,,,2.9572682,,Left Foot,,,"[105.5, 76.1]",,Ground Pass,,12.003333,,,Jules Koundé,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Right Wing,128,France,771,['a30d26ab-2254-4eb7-9aef-7b4f8d9c5141'],6,,,,,,,,,,,,,,,France,771,00:21:06.422,Pass,
,,,,,,,,,,,,,,,,,,,,0.223081,,,,,,,,,,,,,,,79bf373f-636c-4750-b899-25d1ccbe61cd,2455,,"[105.7, 76.1]",3869685,66,,,,-0.36520144,,Right Foot,,,"[109.1, 74.8]",,Ground Pass,,3.640055,Incomplete,,Randal Kolo Muani,,,,,,2,From Throw In,Jules Koundé,4445.0,Right Back,128,France,771,"['52de6a30-e4fd-4c29-98ee-5d0048720b35', '71d7874b-9aa6-46c8-953f-bf5cf6c9dd8b']",8,,,,,,,,,,,,,,,France,771,00:21:08.570,Pass,
,,,,,,,,,,,,,,,,,,,,1.506729,,,,,,,,,,,,,,,71d7874b-9aa6-46c8-953f-bf5cf6c9dd8b,2457,,"[11.0, 5.3]",3869685,66,,,,0.7654008,,Right Foot,,,"[16.1, 10.2]",,Ground Pass,,7.072482,,,Marcos Javier Acuña,,,,,Recovery,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,129,Argentina,779,"['79bf373f-636c-4750-b899-25d1ccbe61cd', 'a85a0229-2d20-454c-ba91-a7538b2f8d86']",8,,,,,,,,,,,,,,,Argentina,779,00:21:08.793,Pass,
,,,,,,,,,,,,,,,,,,,,2.029365,,,,,,,,,,,,,,,96d370ec-2ef4-48b1-9f1a-b755ca3bad9a,2471,,"[3.0, 8.9]",3869685,66,,,,0.33638367,,Left Foot,,,"[33.6, 19.6]",,High Pass,,32.416817,Incomplete,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,129,Argentina,779,['1de1485b-b5c7-4f38-850f-dea8b0fb1f66'],17,,,,,,,,,,,,,,,Argentina,779,00:21:17.346,Pass,
,,,,,,,,,,,,,,,,,,,,2.363001,,,,,,,,,,,,,,,f1047fea-8e46-4d05-8e6f-cff4eb44851a,2475,,"[87.3, 65.8]",3869685,66,,,,-3.00314,,Left Foot,,,"[62.9, 62.4]",,Low Pass,,24.635746,,,Raphaël Varane,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,130,France,771,"['a7b3565a-8a2d-408a-bf79-264ae7b95069', 'ee02fbf7-a785-4864-9c43-dfa0b67795e7']",21,,,,,,,,,,,,,,,France,771,00:21:21.064,Pass,True
,,,,,,,,,,,,,,,,,,,,3.150861,,,,,,,,,,,,,,,bc269319-f597-4c49-a859-e0faec283156,2478,,"[52.7, 53.4]",3869685,66,,,,-2.5615075,,Right Foot,,,"[23.4, 34.2]",,Ground Pass,,35.030415,,,Hugo Lloris,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,130,France,771,['4ac8b19f-a278-4c68-be2f-af62e45642b9'],25,,,,,,,,,,,,,,,France,771,00:21:25.505,Pass,
,,,,,,,,,,,,,,,,,,,,1.410974,,,,,,,,,,,,,,,75c812dc-ec4d-45d5-97db-02b4aacdbe84,2481,,"[23.2, 34.2]",3869685,66,,,,1.1359869,,Left Foot,,,"[33.0, 55.3]",,Ground Pass,,23.26478,,,Raphaël Varane,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,130,France,771,['8d312075-6b03-4d5d-a8fe-2d9715bf1091'],30,,,,,,,,,,,,,,,France,771,00:21:30.246,Pass,
,,,,,,,,,,,,,,,,,,,,0.923697,,,,,,,,,,,,,,,983fb252-556c-492d-a127-3db787606f8d,2484,,"[33.2, 57.7]",3869685,66,,,,0.41955855,,Right Foot,,,"[47.1, 63.9]",,Ground Pass,,15.220053,,,Aurélien Djani Tchouaméni,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,130,France,771,['5fb5db9a-5d4f-45e1-8170-d2f96cd7920d'],32,,,,,,,,,,,,,,,France,771,00:21:32.752,Pass,
,,,,,,,,,,,,,,,,,,,,1.192916,,,,,,,,,,,,,,,26143da5-fd14-4b50-8e38-538235d6c4dd,2487,,"[49.9, 68.4]",3869685,66,,,,0.49984348,,Right Foot,,,"[64.0, 76.1]",,Ground Pass,,16.06549,,,Jules Koundé,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,130,France,771,['af9fdb84-27b1-49b1-a275-6d7e25a19e6f'],35,,,,,,,,,,,,,,,France,771,00:21:35.247,Pass,
,,,,,,,,,,,,,,,,,,,,1.79907,,,,,,,,,,,,,,,2c406b42-7386-4c44-97bf-5f10e6114e33,2490,,"[64.0, 76.1]",3869685,66,,,,-2.465754,,Right Foot,,,"[41.8, 58.3]",,Ground Pass,,28.454876,,,Raphaël Varane,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,130,France,771,['716e0db3-be97-449b-b0c0-7f7c2af1cb4b'],36,,,,,,,,,,,,,,,France,771,00:21:36.529,Pass,
,,,,,,,,,,,,,,,,,,,,1.083194,,,,,,,,,,,,,,,f93ae781-2074-47da-b76e-dc35b81e1da3,2493,,"[42.8, 57.0]",3869685,66,,,,-0.42857426,,Left Foot,,,"[54.4, 51.7]",,Ground Pass,,12.753431,,,Antoine Griezmann,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,130,France,771,['680c6026-933a-44f6-815b-094ba413ecfc'],39,,,,,,,,,,,,,,,France,771,00:21:39.331,Pass,
,,,,,,,,,,,,,,,,,,,,1.761347,,,,,,,,,,,,,,,b11228e0-31da-4bae-a0c9-4086fe5b602f,2496,,"[54.4, 51.7]",3869685,66,,,,-1.8006246,,Left Foot,,,"[48.2, 25.2]",,Ground Pass,,27.21562,,,Dayotchanculle Upamecano,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,130,France,771,['80dbffc5-c80d-4ae3-b45d-5b2a1f4e6c27'],40,,,,,,,,,,,,,,,France,771,00:21:40.482,Pass,
,,,,,,,,,,,,,,,,,,,,1.850308,,,,,,,,,,,,,,,9a221ea5-99a4-4349-946b-c56e6554f09e,2499,,"[48.2, 25.8]",3869685,66,,,,-0.4096461,,Right Foot,,,"[63.4, 19.2]",,Ground Pass,,16.571058,,,Antoine Griezmann,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,130,France,771,['fbed7a3b-2822-40e6-95b5-f54f55f101a6'],43,,,,,,,,,,,,,,,France,771,00:21:43.545,Pass,
,,,,,,,,,,,,,,,,,,,,1.183399,,,,,,,,,,,,,,,10fd4d46-cd9c-412b-8940-5614548f163e,2503,,"[64.2, 18.1]",3869685,66,,,,-0.91310406,,Right Foot,,,"[75.4, 3.6]",,Ground Pass,,18.321844,,,Theo Bernard François Hernández,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,130,France,771,"['9d7c4e97-bea3-4c1c-9bd7-fbcd23f4a5b4', 'cfbb22d4-0dfc-4b27-af0d-904cc1dcb17c']",45,,,,,,,,,,,,,,,France,771,00:21:45.494,Pass,True
,,,,,,,,,,,,,,,,,,,,0.725233,,,,,,,,,,,,,,,d10db15c-3185-4bbb-a3f5-89cae2ee709b,2505,,"[75.4, 3.6]",3869685,66,,,,1.6191458,,Left Foot,,,"[75.1, 9.8]",,Ground Pass,,6.207254,,,Antoine Griezmann,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,130,France,771,['714a5152-a857-46d0-8ac2-c751f58e6317'],46,,,,,,,,,,,,,,,France,771,00:21:46.678,Pass,
,,,,,,,,,,,,,,,,,,,,2.165043,,,,,,,,,,,,,,,a3007960-757d-4ea1-9f54-acbc1445e0e2,2508,,"[75.1, 9.8]",3869685,66,,,,-0.32332042,,Left Foot,,,"[94.2, 3.4]",,Ground Pass,,20.143734,,,Theo Bernard François Hernández,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,130,France,771,['99561156-51fa-4150-8ffc-73294aed6ba1'],47,,,,,,,,,,,,,,,France,771,00:21:47.432,Pass,
,,,,,,,,,,,,,,,,,,,,1.23374,,,,,,,,,,,,,,,b10adbcd-54a0-4dab-a272-525e60bb330c,2511,,"[93.7, 3.6]",3869685,66,,,,1.1611164,,Left Foot,True,,"[107.9, 36.3]",,Low Pass,,35.650105,Incomplete,,Marcus Thuram,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,130,France,771,"['11bf17d6-0e50-47b3-8971-dca353d74348', '85e8a05f-ec01-4109-a9d1-0e944a2ee602']",49,,,,,,,,,,,,,,,France,771,00:21:49.714,Pass,
,,,,,,,,,,,,,,,,,,,,1.513003,,,,,,,,,,,,,,,c9b65458-c8c6-48b0-a94d-0b6ca28cfc1b,2514,,"[120.0, 0.1]",3869685,67,,,,1.7598169,9f6285ff-9b32-4a46-a4a0-74c1ca89276c,Left Foot,,,"[113.4, 34.6]",,High Pass,,35.125633,,True,Randal Kolo Muani,True,,Outswinging,,Corner,2,From Corner,Antoine Griezmann,5487.0,Center Attacking Midfield,131,France,771,['4f94d6de-3f09-4ca6-a109-674b59eac1a4'],13,,,,,,,,,,,,,,,France,771,00:22:13.571,Pass,
,,,,,,,,,,,,,,,,,,,,3.725672,,,,,,,,,,,,,,,b89bbb58-ee67-447c-99dc-b8135a7f7679,2519,,"[7.0, 44.1]",3869685,68,,,,-0.20392029,,Right Foot,,,"[74.7, 30.1]",,High Pass,,69.13241,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Damián Emiliano Martínez,6909.0,Goalkeeper,132,Argentina,779,['61e41a6a-9bc5-4f55-966f-bc7d14496bf3'],2,,,,,,,,,,,,,,,Argentina,779,00:23:02.016,Pass,
,,,,,,,,,,,,,,,,,,,,2.085817,,,,,,,,,,,,,,,61e41a6a-9bc5-4f55-966f-bc7d14496bf3,2520,,"[45.4, 50.0]",3869685,68,,,True,-0.42527524,,,,,"[67.7, 39.9]",,Low Pass,,24.480604,Incomplete,,Marcus Thuram,,,,,Recovery,2,From Goal Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,132,Argentina,779,"['5f174c3d-bfac-4733-b42f-08957766a9ac', 'b7cb1e8d-0bc2-4cd4-b2e0-49db154721a5', 'b89bbb58-ee67-447c-99dc-b8135a7f7679', 'dc49f78f-85c0-424a-8121-9473974ea692']",5,,,,,,,,,,,,,,,France,771,00:23:05.741,Pass,True
,,,,,,,,,,,,,,,,,,,,0.826761,,,,,,,,,,,,,,,dc49f78f-85c0-424a-8121-9473974ea692,2523,,"[52.4, 40.2]",3869685,68,,,,0.34555557,,Head,,,"[64.9, 44.7]",,High Pass,,13.28533,,,Rodrigo Javier De Paul,,,,,Recovery,2,From Goal Kick,Cristian Gabriel Romero,20572.0,Right Center Back,132,Argentina,779,"['61e41a6a-9bc5-4f55-966f-bc7d14496bf3', '83af8fa4-985e-4fcb-b8f7-c22490915504']",7,,,,,,,,,,,,,,,Argentina,779,00:23:07.827,Pass,
,,,,,,,,,,,,,,,,,,,,1.502887,,,,,,,,,,,,,,,b6d4af18-8608-4414-94cc-a4459884abc4,2527,,"[54.4, 28.0]",3869685,68,,,,-0.79501325,,Right Foot,,,"[64.7, 17.5]",,Low Pass,,14.708501,,,Kylian Mbappé Lottin,,,,,Recovery,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,133,France,771,['7cb4f3b5-c84f-4444-afd6-4a8b08c8ffc5'],9,,,,,,,,,,,,,,,France,771,00:23:09.985,Pass,
,,,,,,,,,,,,,,,,,,,,1.207525,,,,,,,,,,,,,,,4fcfaf71-7dcf-43e6-b081-c0c4127c5794,2530,,"[67.0, 18.1]",3869685,68,,,,2.1774015,,Right Foot,,,"[63.6, 23.0]",,High Pass,,5.964059,,,Antoine Griezmann,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,133,France,771,['f9e89289-1ed4-4888-ac2d-ab12a1b0c84b'],11,,,,,,,,,,,,,,,France,771,00:23:11.714,Pass,
,,,,,,,,,,,,,,,,,,,,3.24188,,,,,,,,,,,,,,,62680dce-7552-4d3c-9da8-1df843af6be4,2533,,"[63.6, 23.0]",3869685,68,,,,-0.9338007,,Left Foot,,,"[76.4, 5.7]",,Ground Pass,,21.520456,Incomplete,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,133,France,771,['90f9ceb3-bcd6-483b-8bda-f911a5545227'],13,,,,,,,,,,,,,,,France,771,00:23:13.038,Pass,
,,,,,,,,,,,,,,,,,,,,1.208425,,,,,,,,,,,,,,,90f9ceb3-bcd6-483b-8bda-f911a5545227,2535,,"[43.7, 74.4]",3869685,68,,,,-1.8040932,,Right Foot,,,"[41.3, 64.3]",,Low Pass,,10.381233,,,Enzo Fernandez,,,,,Recovery,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,134,Argentina,779,"['62680dce-7552-4d3c-9da8-1df843af6be4', '97c6d182-7cc4-4c4f-8830-08b795a6bff2', 'e353eaf6-7d8b-4d99-b916-313a8013761a']",16,,,,,,,,,,,,,,,Argentina,779,00:23:16.280,Pass,True
,,,,,,,,,,,,,,,,,,,,0.948362,,,,,,,,,,,,,,,5be39cfb-8ded-41fa-ae9c-24494f795d06,2538,,"[46.9, 59.4]",3869685,68,,,,-0.90818167,,Right Foot,,,"[57.2, 46.2]",,Ground Pass,,16.74306,,,Alexis Mac Allister,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,134,Argentina,779,['083eddd2-002f-4dd2-bc4c-74fb90be7a6d'],19,,,,,,,,,,,,,,,Argentina,779,00:23:19.609,Pass,
,,,,,,,,,,,,,,,,,,,,1.177361,,,,,,,,,,,,,,,3888f730-2bc8-471a-aaea-6512dd0ef316,2540,,"[57.2, 46.2]",3869685,68,,,,2.115447,,Right Foot,,,"[50.9, 56.6]",,Ground Pass,,12.159359,,,Enzo Fernandez,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,134,Argentina,779,['cc18ce46-1824-4b98-bfc8-fe9bcb01ce5b'],20,,,,,,,,,,,,,,,Argentina,779,00:23:20.557,Pass,
,,,,,,,,,,,,,,,,,,,,0.722856,,,,,,,,,,,,,,,15fd1a75-8585-4742-9122-7d73d524a72d,2543,,"[50.1, 55.6]",3869685,68,,,,1.102454,,Right Foot,,,"[54.4, 64.1]",,Ground Pass,,9.525755,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,134,Argentina,779,['73693cd6-3df2-4fdb-be85-08058d5779cc'],23,,,,,,,,,,,,,,,Argentina,779,00:23:23.541,Pass,
,,,,,,,,,,,,,,,,,,,,1.330755,,,,,,,,,,,,,,,fc36c25a-aa89-4420-a3a9-efe3ab040e08,2546,,"[57.6, 59.6]",3869685,68,,,,-2.5668168,,Left Foot,,,"[48.8, 53.9]",,Ground Pass,,10.484751,,,Enzo Fernandez,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Argentina,779,['7153e27b-0c25-4580-984d-fa36adda0007'],26,,,,,,,,,,,,,,,Argentina,779,00:23:26.333,Pass,
,,,,,,,,,,,,,,,,,,,,1.501425,,,,,,,,,,,,,,,69c5a8bb-c747-4d81-935c-b076f83526bb,2550,,"[43.9, 49.6]",3869685,68,,,,-1.815775,,Right Foot,,,"[39.2, 30.8]",,Ground Pass,,19.378597,,,Nicolás Hernán Otamendi,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,134,Argentina,779,['c5829c81-f3e1-490d-afdc-1b9355686b40'],28,,,,,,,,,,,,,,,Argentina,779,00:23:28.299,Pass,
,,,,,,,,,,,,,,,,,,,,1.345006,,,,,,,,,,,,,,,8e783c28-5b50-40a7-84c3-051e7da85a86,2553,,"[40.0, 27.5]",3869685,68,,,,-0.8467247,,Right Foot,,,"[50.7, 15.4]",,Ground Pass,,16.1524,,,Nicolás Alejandro Tagliafico,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,134,Argentina,779,['76bb0fec-75e0-40f4-ae26-6914323eb36a'],30,,,,,,,,,,,,,,,Argentina,779,00:23:30.692,Pass,
,,,,,,,,,,,,,,,,,,,,0.924657,,,,,,,,,,,,,,,69c47e28-a1c3-43d2-819b-0113d9088e5f,2557,,"[50.9, 11.1]",3869685,68,,,,-0.36083677,,Left Foot,,,"[66.8, 5.1]",,Ground Pass,,16.994411,Incomplete,,Marcos Javier Acuña,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,134,Argentina,779,"['78237fa3-8d89-451c-8de2-1695b64402e5', 'eb2e94b2-418c-4991-b85e-d74b7a50a7bd']",32,,,,,,,,,,,,,,,Argentina,779,00:23:32.935,Pass,
,,,,,,,,,,,,,,,,,,,,0.839387,,,,,,,,,,,,,,,f3b47b38-b4e2-4e54-930e-39c91c9469e5,2565,,"[70.2, 62.2]",3869685,68,,,,0.91736996,,Right Foot,,,"[75.1, 68.6]",,Ground Pass,,8.060397,,,Randal Kolo Muani,,,,,Recovery,2,Regular Play,Marcus Thuram,2972.0,Center Forward,135,France,771,"['2abf577f-eb2b-45e3-a307-6c849aa45309', '45c64ee1-3657-40c5-aadb-7c2a64e246d7']",37,,,,,,,,,,,,,,,France,771,00:23:37.496,Pass,True
,,,,,,,,,,,,,,,,,,,,0.618129,,,,,,,,,,,,,,,a56fa871-7c94-4457-bdb6-39fe12c9ef27,2568,,"[75.1, 68.6]",3869685,68,,,,2.7716866,,Right Foot,,,"[70.2, 70.5]",,Ground Pass,,5.255473,,,Jules Koundé,,,,,,2,Regular Play,Randal Kolo Muani,22097.0,Right Wing,135,France,771,['9af26f65-9148-4349-ba00-3ea7c588e985'],38,,,,,,,,,,,,,,,France,771,00:23:38.501,Pass,
,,,,,,,,,,,,,,,,,,,,0.891034,,,,,,,,,,,,,,,eff5ac8c-5dd3-436c-8c14-cc95b3edbd65,2571,,"[70.2, 70.5]",3869685,68,,,,-1.0709108,,Right Foot,,,"[77.3, 57.5]",,Ground Pass,,14.812494,,,Marcus Thuram,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,135,France,771,['ddc9a8f8-8a3f-4807-92fa-6def8efbb9ad'],39,,,,,,,,,,,,,,,France,771,00:23:39.703,Pass,
,,,,,,,,,,,,,,,,,,,,1.445389,,,,,,,,,,,,,,,cd96c2d2-444c-45ad-bf55-b0a7aac5328a,2578,,"[71.9, 62.8]",3869685,68,True,,,-1.8422748,,Right Foot,,,"[63.8, 33.7]",,Ground Pass,,30.206291,,,Adrien Rabiot,,,,,Free Kick,2,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,136,France,771,['54a2b4f5-9c85-4408-83f8-e35c45be08d0'],45,,,,,,,,,,,,,,,France,771,00:23:45.535,Pass,
,,,,,,,,,,,,,,,,,,,,0.867476,,,,,,,,,,,,,,,c5b9ee84-bc4e-4419-8290-91d0fc62e876,2580,,"[62.9, 28.6]",3869685,68,,,,-0.6933513,,Left Foot,,,"[77.1, 16.8]",,Ground Pass,,18.462936,,,Kylian Mbappé Lottin,,,,,,2,From Free Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,136,France,771,['c2623165-c20c-400f-8c92-edf8f53df4bc'],48,,,,,,,,,,,,,,,France,771,00:23:48.213,Pass,
,,,,,,,,,,,,,,,,,,,,2.209319,,,,,,,,,,,,,,,0e7a0726-c5b8-4749-92d6-435599b131cc,2583,,"[79.0, 17.0]",3869685,68,,,,-0.42066336,,Right Foot,,,"[109.4, 3.4]",,Ground Pass,,33.30345,,,Theo Bernard François Hernández,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,['0a291605-a3ad-460c-b114-e39233d1f315'],50,,,,,,,,,,,,,,,France,771,00:23:50.712,Pass,
,,,,,,,,,,,,,,,,,,,,1.017341,,,,,,,,,,,,,,,38bce41a-ffd1-4f76-a965-4380537d7a4f,2585,,"[109.6, 5.3]",3869685,68,,,,1.4849423,,Left Foot,,,"[111.7, 29.7]",,Low Pass,,24.490202,Incomplete,,,,,,,,2,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,136,France,771,['a04d8701-0f5f-447d-8bc8-c3be4b3d888b'],52,,,,,,,,,,,,,,,France,771,00:23:52.921,Pass,
,,,,,,,,,,,,,,,,,,,,0.959746,,,,,,,,,,,,,,,1079955a-82ec-442f-b1c5-16a8a23c25a6,2587,,"[67.0, 21.1]",3869685,68,,,,-1.2134876,,Right Foot,,,"[69.8, 13.6]",,Low Pass,,8.005623,Incomplete,,Adrien Rabiot,,,,,Recovery,2,From Free Kick,Dayotchanculle Upamecano,8519.0,Left Center Back,136,France,771,"['3a8adfe8-df36-4ea8-be85-66ce4696c0a2', 'ec807f3b-44a7-45e9-95f7-09c2d8daead1']",58,,,,,,,,,,,,,,,France,771,00:23:58.301,Pass,
,,,,,,,,,,,,,,,,,,,,1.034899,,,,,,,,,,,,,,,7399c484-b723-4916-838b-a94741293b89,2592,,"[62.3, 13.6]",3869685,69,,,,1.0815133,,Left Foot,,,"[66.4, 21.3]",,Ground Pass,,8.723532,,,Aurélien Djani Tchouaméni,,,,,,2,From Free Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,136,France,771,['4a2ac681-ff44-4996-94df-a7efc2b96a4d'],1,,,,,,,,,,,,,,,France,771,00:24:01.560,Pass,
,,,,,,,,,,,,,,,,,,,,0.683398,,,,,,,,,,,,,,,f4a7ae7b-5fba-4ca7-90c8-13acc821935e,2596,,"[77.9, 14.3]",3869685,69,,,,0.10100644,,Right Foot,,,"[92.7, 15.8]",,Ground Pass,,14.875819,,,Kylian Mbappé Lottin,,,,,,2,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,136,France,771,"['278cdbe3-0d67-4aac-a17b-600355030853', 'd76a5cee-7b23-4a1d-ba47-003b467c496e']",5,,,,,,,,,,,,,,,France,771,00:24:05.606,Pass,True
,,,,,,,,,,,,,,,,,,,,0.757357,,,,,,,,,,,,,,,67bc8d2d-c1c8-4b34-a13a-4a057fa6b63e,2599,,"[92.9, 15.8]",3869685,69,,,,-1.354246,,Right Foot,,,"[94.0, 10.8]",,Low Pass,,5.1195703,,,Aurélien Djani Tchouaméni,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,['43462d13-8f34-432d-b92d-52d7c5e59504'],6,,,,,,,,,,,,,,,France,771,00:24:06.678,Pass,
,,,,,,,,,,,,,,,,,,,,0.939427,,,,,,,,,,,,,,,aa58fb89-6cc1-4719-86aa-dd874697be6a,2609,,"[17.2, 75.0]",3869685,69,,,,-0.24303314,,Right Foot,,,"[29.3, 72.0]",,Ground Pass,,12.466354,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Center Midfield,136,France,771,['543d3215-11b4-4d33-ba54-d99a40f2589b'],19,,,,,,,,,,,,,,,Argentina,779,00:24:19.107,Pass,
,,,,,,,,,,,,,,,,,,,,3.529357,,,,,,,,,,,,,,,632d7e9c-52ae-4a67-8859-113fe66bfcaf,2613,,"[32.6, 72.9]",3869685,69,,,,0.10064402,,Left Foot,,,"[73.2, 77.0]",,Low Pass,,40.806496,Incomplete,,Rodrigo Javier De Paul,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,France,771,"['055fd6f9-424f-4808-8b08-9edd955c5f6b', '15c693be-69a0-42b9-b30c-f45125b4f2bb']",21,,,,,,,,,,,,,,,Argentina,779,00:24:21.823,Pass,
,,,,,,,,,,,,,,,,,,,,2.559681,,,,,,,,,,,,,,,055fd6f9-424f-4808-8b08-9edd955c5f6b,2615,,"[46.9, 3.1]",3869685,69,,,,2.4369898,,Right Foot,,,"[20.2, 25.8]",,Ground Pass,,35.0454,,,Hugo Lloris,,,,,Recovery,2,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,136,France,771,"['632d7e9c-52ae-4a67-8859-113fe66bfcaf', 'e33caadc-2fc1-47a1-a1b5-2e5bd239d116']",25,,,,,,,,,,,,,,,France,771,00:24:25.352,Pass,
,,,,,,,,,,,,,,,,,,,,1.527531,,,,,,,,,,,,,,,f6008afa-1fab-44b3-b065-2da416ce13ba,2618,,"[25.3, 32.4]",3869685,69,,,,0.90086967,,Left Foot,,,"[39.4, 50.2]",,Ground Pass,,22.707928,,,Raphaël Varane,,,,,,2,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,136,France,771,['83dd1a0d-ce4d-44c7-861f-34bc1b116289'],29,,,,,,,,,,,,,,,France,771,00:24:29.855,Pass,
,,,,,,,,,,,,,,,,,,,,1.146373,,,,,,,,,,,,,,,0c851ca8-c6c7-4894-a6e9-8558970ae001,2621,,"[62.5, 56.8]",3869685,69,,,,1.9526596,,Left Foot,,,"[57.4, 69.5]",,Ground Pass,,13.685759,,,Jules Koundé,,,,,,2,From Free Kick,Raphaël Varane,5485.0,Right Center Back,136,France,771,['44149ee4-f322-445e-bd55-8c4142dc4e12'],36,,,,,,,,,,,,,,,France,771,00:24:36.236,Pass,
